wavelength,Intensity
353.174,-1.29327
353.407,-0.61702
353.64,-0.20117
353.874,-0.63866
354.107,-0.0845
354.34,-0.32753
354.573,0.04872
354.806,-0.32295
355.039,-0.27891
355.272,0.17175
355.505,0.53879
355.738,0.68131
355.971,0.70188
356.204,1.04759
356.437,1.02708
356.67,1.11836
356.903,1.01135
357.136,1.29614
357.369,1.64154
357.602,1.94144
357.835,2.31777
358.068,2.44954
358.301,2.38254
358.534,2.40725
358.766,2.72276
358.999,2.71144
359.232,2.75766
359.465,2.48801
359.698,3.03153
359.931,2.93511
360.163,2.50303
360.396,2.04572
360.629,2.08121
360.862,2.46685
361.094,2.12674
361.327,2.30917
361.56,2.11628
361.793,2.17707
362.025,2.12621
362.258,2.02447
362.491,1.81131
362.723,1.71483
362.956,1.31927
363.189,0.94385
363.421,0.55323
363.654,0.28954
363.886,-0.42554
364.119,0.14244
364.352,-0.01984
364.584,-0.31399
364.817,-0.07563
365.049,0.30982
365.282,0.36052
365.514,0.27431
365.747,-0.25819
365.979,-0.19229
366.212,-0.43568
366.444,-0.31904
366.677,-0.25307
366.909,0.07657
367.141,0.28968
367.374,0.5179
367.606,0.70054
367.839,0.86269
368.071,1.20757
368.303,1.26332
368.536,1.78065
368.768,1.73484
369.0,1.29873
369.233,1.53712
369.465,1.3697
369.697,1.39002
369.93,1.314
370.162,1.5321
370.394,1.7147
370.626,1.80089
370.859,1.72479
371.091,1.88202
371.323,1.63347
371.555,1.6284
371.787,1.21256
372.02,0.79154
372.252,0.67998
372.484,0.64951
372.716,1.00455
372.948,0.84223
373.18,0.75094
373.412,0.51252
373.644,0.87778
373.876,0.90821
374.108,0.41616
374.34,0.72558
374.573,0.72558
374.805,0.94877
375.037,0.86761
375.269,0.67992
375.501,1.09084
375.732,1.13651
375.964,1.05029
376.196,1.27348
376.428,1.21261
376.66,1.52205
376.892,1.58291
377.124,1.57782
377.356,1.1974
377.588,0.79165
377.82,1.11118
378.051,1.60317
378.283,1.5981
378.515,1.83647
378.747,1.83647
378.979,2.4705
379.21,2.50093
379.442,2.09517
379.674,1.61327
379.906,1.5727
380.137,1.88719
380.369,1.45602
380.601,1.24806
380.833,1.16184
381.064,1.1872
381.296,1.51684
381.528,0.96903
381.759,0.90817
381.991,0.94367
382.222,1.76531
382.454,1.6892
382.686,1.4001
382.917,1.08056
383.149,1.21243
383.38,1.43558
383.612,1.1769
383.843,1.06026
384.075,0.75592
384.306,1.07546
384.538,1.04502
384.769,1.29355
385.001,1.15659
385.232,1.30876
385.464,1.85147
385.695,1.89711
385.927,1.93262
386.158,1.71455
386.389,2.27752
386.621,2.30287
386.852,2.04421
387.083,1.40011
387.315,1.38997
387.546,1.34939
387.777,1.12625
388.009,0.92845
388.24,0.84729
388.471,0.7712
388.703,0.51253
388.934,0.54804
389.165,0.93858
389.396,1.19217
389.627,0.67481
389.859,0.41105
390.09,0.55305
390.321,0.11179
390.552,0.22337
390.783,0.28931
391.014,0.06614
391.246,0.29938
391.477,0.0965
391.708,0.39574
391.939,0.35517
392.17,0.53271
392.401,0.46677
392.632,0.74063
392.863,0.76092
393.094,0.40085
393.325,0.5074
393.556,0.52771
393.787,0.9943
394.018,0.73562
394.249,0.78126
394.48,1.37468
394.711,1.49642
394.942,1.55728
395.173,1.63844
395.404,1.73988
395.634,2.11003
395.865,2.32304
396.096,2.20643
396.327,2.54626
396.558,2.33832
396.789,2.69331
397.02,3.38817
397.25,3.36281
397.481,3.44904
397.712,3.61641
397.943,4.21993
398.173,4.28585
398.404,4.722
398.635,4.2757
398.865,3.9359
399.096,3.84965
399.327,3.91052
399.558,4.11338
399.788,4.06773
400.019,4.73212
400.249,4.38723
400.48,3.95621
400.711,3.58598
400.941,3.1549
401.172,2.98246
401.402,3.49465
401.633,3.72282
401.863,3.3069
402.094,3.33733
402.324,3.33225
402.555,3.3576
402.785,3.0127
403.016,3.47929
403.246,3.33727
403.477,3.84446
403.707,4.11326
403.938,3.88506
404.168,3.89006
404.398,3.66185
404.629,3.5097
404.859,3.44879
405.09,3.57559
405.32,3.75815
405.55,4.13852
405.781,3.97119
406.011,4.57463
406.241,4.17908
406.471,3.95597
406.702,4.15375
406.932,4.55435
407.162,4.4732
407.392,4.66083
407.623,5.01071
407.853,4.91942
408.083,5.19329
408.313,5.36056
408.543,5.51262
408.774,5.8169
409.004,5.35543
409.234,5.80674
409.464,6.3493
409.694,6.4406
409.924,6.79053
410.154,7.01362
410.384,7.40915
410.614,8.00753
410.844,7.62215
411.074,7.99236
411.304,8.03293
411.534,7.93147
411.764,7.87058
411.994,8.40807
412.224,8.6869
412.454,8.43334
412.684,8.83389
412.914,8.93021
413.144,8.45861
413.374,8.40287
413.604,8.56514
413.834,9.21931
414.063,9.64027
414.293,10.02058
414.523,10.35001
414.753,10.25867
414.983,10.16734
415.212,10.17228
415.442,10.51698
415.672,10.75023
415.902,11.18123
416.131,11.55145
416.361,11.86586
416.591,12.06876
416.821,12.05361
417.05,11.8711
417.28,12.38303
417.51,12.52503
417.739,12.64161
417.969,12.84953
418.198,13.28053
418.428,13.4579
418.658,13.35135
418.887,12.87461
419.117,12.71229
419.346,12.14952
419.576,12.72252
419.805,13.10291
420.035,13.25509
420.264,13.10304
420.494,13.3515
420.723,12.79367
420.953,12.56538
421.182,12.60076
421.412,12.61584
421.641,12.78297
421.871,13.35071
422.1,12.9655
422.329,13.09223
422.559,13.36088
422.788,13.57384
423.017,13.94394
423.247,14.36484
423.476,14.79068
423.705,15.45479
423.935,15.89596
424.164,16.42824
424.393,16.52453
424.622,16.54466
424.852,16.38235
425.081,16.91974
425.31,17.57873
425.539,18.45074
425.768,18.69414
425.998,18.85633
426.227,19.24167
426.456,19.64199
426.685,19.67243
426.914,20.47857
427.143,20.4784
427.372,20.7978
427.601,21.83706
427.831,22.08535
428.06,22.06987
428.289,22.40937
428.518,22.42456
428.747,22.27234
428.976,22.61706
429.205,22.91088
429.434,23.5596
429.663,23.77247
429.892,23.81819
430.12,23.85875
430.349,23.92968
430.578,24.68982
430.807,25.22695
431.036,25.62726
431.265,25.89112
431.494,26.40315
431.723,26.10398
431.951,26.81871
432.18,27.16344
432.409,27.05171
432.638,27.15798
432.867,27.55342
433.095,27.48247
433.324,27.73076
433.553,28.23748
433.782,28.58196
434.01,28.39949
434.239,28.3335
434.468,28.68824
434.696,28.82971
434.925,29.19442
435.154,29.61522
435.382,29.54425
435.611,29.87364
435.839,29.75704
436.068,30.01538
436.297,30.44079
436.525,31.3025
436.754,31.35831
436.982,31.15013
437.211,31.56568
437.439,31.6417
437.668,31.97109
437.896,32.30558
438.125,32.90872
438.353,32.85775
438.582,33.14173
438.81,34.19089
439.039,34.37333
439.267,35.09809
439.495,35.18964
439.724,35.24034
439.952,35.2197
440.18,35.36147
440.409,35.19932
440.637,35.89869
440.865,36.18759
441.094,35.76181
441.322,35.72629
441.55,35.80724
441.778,35.95387
442.007,35.95378
442.235,36.17663
442.463,36.17174
442.691,36.54178
442.92,36.5367
443.148,36.78522
443.376,36.81532
443.604,36.54146
443.832,36.78476
444.06,36.67325
444.288,37.15438
444.516,36.84491
444.745,37.32634
444.973,38.23897
445.201,38.45156
445.429,38.32486
445.657,38.29423
445.885,38.40554
446.113,38.49661
446.341,38.66875
446.569,39.26698
446.797,39.64195
447.025,39.86513
447.253,40.58948
447.481,41.00475
447.708,41.09563
447.936,41.57709
448.164,41.69873
448.392,42.45347
448.62,43.16279
448.848,43.52258
449.076,43.84171
449.303,44.97679
449.531,45.25011
449.759,45.08229
449.987,45.28008
450.214,45.76125
450.442,46.02445
450.67,46.70343
450.898,47.14433
451.125,47.74213
451.353,48.12187
451.581,48.71517
451.808,49.17592
452.036,49.39849
452.264,50.05649
452.491,50.56329
452.719,51.03903
452.947,51.25658
453.174,51.36314
453.402,51.19581
453.629,51.66672
453.857,51.996
454.084,52.36081
454.312,52.75597
454.539,53.27248
454.767,53.784
454.994,54.30066
455.222,54.72107
455.449,55.00488
455.677,55.50099
455.904,56.31164
456.131,57.12735
456.359,56.96456
456.586,57.47612
456.814,57.84555
457.041,57.80495
457.268,58.4731
457.496,58.55404
457.723,59.06573
457.95,59.26306
458.178,59.71879
458.405,60.03773
458.632,60.41225
458.859,60.13826
459.087,59.90982
459.314,60.1681
459.541,60.37566
459.768,60.33994
459.995,60.28395
460.222,60.54696
460.45,60.6075
460.677,59.65009
460.904,59.20902
461.131,59.58391
461.358,59.69519
461.585,59.30059
461.812,59.01743
462.039,58.79008
462.266,59.44396
462.493,59.51444
462.72,59.34215
462.947,58.95173
463.174,58.58687
463.401,58.77435
463.628,59.50417
463.855,59.76304
464.082,59.41868
464.309,59.66186
464.536,59.91081
464.763,60.42251
464.99,60.58992
465.217,60.48878
465.443,61.48169
465.67,61.41628
465.897,61.1935
466.124,61.12782
466.351,61.39634
466.577,61.80166
466.804,61.75586
467.031,61.54349
467.258,61.33636
467.484,61.30112
467.711,61.63584
467.938,61.69662
468.165,61.4077
468.391,61.09869
468.618,60.58664
468.844,60.85979
469.071,60.56143
469.298,60.08976
469.524,59.93863
469.751,59.78147
469.977,59.6142
470.204,59.45656
470.431,59.46649
470.657,59.68392
470.884,59.54191
471.11,59.56221
471.337,59.61294
471.563,59.51695
471.79,58.7209
472.016,59.27312
472.242,59.25765
472.469,59.50067
472.695,59.75421
472.922,60.25638
473.148,60.05906
473.374,60.6974
473.601,60.89023
473.827,61.50326
474.053,62.48116
474.28,62.59201
474.506,62.70385
474.732,62.84576
474.959,62.73433
475.185,63.1753
475.411,63.60088
475.637,63.90494
475.864,63.89429
476.09,63.50375
476.316,63.2955
476.542,63.76166
476.768,63.57385
476.994,64.05522
477.221,64.25832
477.447,63.98494
477.673,63.47293
477.899,63.67506
478.125,63.89321
478.351,63.79199
478.577,63.53857
478.803,63.2392
479.029,63.45234
479.255,63.54832
479.481,63.91836
479.707,64.2528
479.933,64.08517
480.159,63.92823
480.385,63.96832
480.611,64.3129
480.837,64.85514
481.063,65.61522
481.288,65.77237
481.514,65.83807
481.74,65.67122
481.966,65.85333
482.192,66.56196
482.418,67.04325
482.643,67.18013
482.869,66.93171
483.095,67.05312
483.321,67.41732
483.547,67.57426
483.772,67.8525
483.998,67.96894
484.224,68.09533
484.449,67.98871
484.675,68.35844
484.901,68.55065
485.126,68.72818
485.352,68.44979
485.578,68.15559
485.803,68.44406
486.029,68.82368
486.254,68.98617
486.48,69.17793
486.705,69.14686
486.931,69.46643
487.156,69.41064
487.382,69.26373
487.607,69.7861
487.833,69.62394
488.058,69.62916
488.284,69.77134
488.509,69.61941
488.735,69.44734
488.96,69.41735
489.186,69.57943
489.411,69.22473
489.636,68.93096
489.862,68.35849
490.087,68.84491
490.312,69.063
490.538,68.67841
490.763,68.40526
490.988,68.4966
491.213,68.16773
491.439,67.56027
491.664,66.90197
491.889,66.53267
492.114,66.70004
492.34,66.49696
492.565,66.25413
492.79,65.74272
493.015,65.13015
493.24,64.88732
493.465,65.03482
493.69,64.75084
493.915,64.11311
494.141,63.66253
494.366,63.29819
494.591,63.4048
494.816,62.77652
495.041,62.4731
495.266,61.99685
495.491,61.56612
495.716,60.75048
495.941,60.56819
496.166,60.42166
496.391,60.1735
496.616,59.78807
496.84,59.01324
497.065,57.9293
497.29,57.73185
497.515,57.50419
497.74,57.1699
497.965,56.89634
498.19,55.69027
498.414,55.01172
498.639,54.63721
498.864,54.22226
499.089,53.9537
499.314,53.57933
499.538,53.12371
499.763,52.53617
499.988,52.00948
500.212,51.5388
500.437,51.36695
500.662,50.7494
500.886,50.16686
501.111,49.40186
501.336,48.6777
501.56,48.40907
501.785,48.21692
502.01,48.02974
502.234,47.72102
502.459,46.72289
502.683,45.21798
502.908,44.97487
503.132,44.76216
503.357,44.28085
503.581,43.74382
503.806,43.12629
504.03,42.62967
504.255,42.3056
504.479,41.89047
504.703,41.60209
504.928,40.83179
505.152,40.32509
505.377,39.99548
505.601,39.89934
505.825,39.79322
506.05,39.67176
506.274,39.14007
506.498,39.10447
506.723,38.48637
506.947,38.19764
507.171,38.26372
507.395,38.3603
507.62,38.17789
507.844,37.91451
508.068,37.59029
508.292,37.62603
508.516,37.10362
508.741,36.75424
508.965,36.18676
509.189,35.79123
509.413,35.38062
509.637,35.2337
509.861,34.64586
510.085,34.11367
510.309,33.78461
510.533,33.40963
510.757,33.12583
510.981,32.63431
511.205,32.39141
511.429,32.21927
511.653,31.33711
511.877,30.91121
512.101,31.15466
512.325,30.80499
512.549,30.14601
512.773,29.88739
512.997,29.55298
513.221,29.64446
513.445,29.11221
513.668,29.08701
513.892,29.20372
514.116,29.23428
514.34,29.51355
514.564,29.40209
514.787,29.09809
515.011,28.31227
515.235,28.02343
515.459,27.54196
515.682,27.15146
515.906,25.90424
516.13,25.05248
516.353,25.00185
516.577,24.73332
516.801,24.26184
517.024,24.14023
517.248,23.7297
517.472,23.4663
517.695,22.96939
517.919,22.31052
518.142,22.29554
518.366,21.8748
518.589,21.56048
518.813,21.17028
519.036,20.48564
519.26,20.23735
519.483,20.47062
519.707,20.72929
519.93,20.59734
520.154,20.87622
520.377,20.79524
520.6,21.14001
520.824,21.11475
521.047,21.16557
521.271,20.77517
521.494,20.31895
521.717,20.19233
521.941,20.05545
522.164,19.58906
522.387,19.40661
522.61,19.6703
522.834,19.03133
523.057,18.52418
523.28,18.32651
523.503,18.35184
523.726,18.14397
523.95,17.84981
524.173,17.3327
524.396,16.5619
524.619,16.0296
524.842,15.49214
525.065,15.35516
525.288,15.09154
525.511,15.18802
525.735,14.75209
525.958,14.99051
526.181,14.92466
526.404,14.77262
526.627,14.81329
526.85,14.87929
527.073,14.65104
527.296,14.23533
527.519,14.13896
527.741,14.39782
527.964,13.87047
528.187,13.38372
528.41,13.41437
528.633,13.21662
528.856,13.22179
529.079,13.30806
529.302,13.45011
529.524,13.16613
529.747,13.2068
529.97,13.05469
530.193,12.66922
530.416,12.23812
530.638,11.64991
530.861,11.41658
531.084,11.26944
531.306,11.19337
531.529,10.82314
531.752,10.66601
531.974,10.11318
532.197,10.15385
532.42,9.69225
532.642,9.33226
532.865,8.97726
533.087,8.41421
533.31,8.54612
533.533,8.18601
533.755,7.89692
533.978,7.73465
534.2,7.86655
534.423,7.54705
534.645,7.38476
534.868,7.36965
535.09,7.33921
535.312,7.38991
535.535,7.88691
535.757,7.4458
535.98,7.47119
536.202,7.28859
536.424,7.25313
536.647,7.51682
536.869,7.5066
537.091,7.28852
537.314,7.53706
537.536,7.42041
537.758,7.97832
537.981,7.53705
538.203,7.37478
538.425,7.79061
538.647,7.9529
538.869,7.28338
539.092,7.35946
539.314,7.60294
539.536,7.32904
539.758,7.1617
539.98,7.57254
540.202,7.05016
540.424,7.28338
540.647,7.14645
540.869,7.67912
541.091,7.82612
541.313,7.62837
541.535,7.64365
541.757,8.03931
541.979,7.4256
542.201,7.50168
542.423,7.14669
542.645,7.57779
542.867,7.82125
543.088,7.66914
543.31,7.0149
543.532,7.9025
543.754,7.90757
543.976,8.03439
544.198,8.25249
544.42,7.90759
544.641,7.4511
544.863,7.27361
545.085,7.21276
545.307,6.90336
545.529,6.19318
545.75,6.03096
545.972,6.51792
546.194,6.51284
546.415,6.23388
546.637,7.08586
546.859,7.22275
547.08,7.01476
547.302,6.63438
547.524,6.58365
547.745,6.50253
547.967,6.59383
548.189,6.27945
548.41,5.73166
548.632,5.31066
548.853,5.56423
549.075,6.24894
549.296,6.4163
549.518,6.51777
549.739,6.7156
549.961,6.9489
550.182,7.11118
550.403,7.11119
550.625,6.66484
550.846,6.30472
551.068,6.37063
551.289,5.4933
551.51,5.00137
551.732,5.17384
551.953,4.99632
552.174,5.13832
552.396,5.36656
552.617,5.71142
552.838,5.17878
553.059,5.87866
553.281,5.8736
553.502,5.58451
553.723,4.93532
553.944,4.83388
554.166,4.93533
554.387,4.99615
554.608,5.10778
554.829,5.46283
555.05,5.40191
555.271,5.22942
555.492,5.48307
555.713,5.59466
555.934,5.81782
556.155,6.2692
556.376,6.01051
556.597,6.22354
556.818,5.91416
557.039,5.56925
557.26,5.60981
557.481,6.35036
557.702,6.01058
557.923,6.0461
558.144,5.60993
558.365,5.63529
558.586,5.59474
558.807,5.51868
559.028,4.89489
559.248,4.61083
559.469,4.30145
559.69,4.29641
559.911,4.58048
560.132,5.0115
560.352,4.48908
560.573,5.01647
560.794,5.0926
561.015,5.65052
561.235,6.1983
561.456,6.36064
561.677,6.45702
561.897,6.4368
562.118,6.21869
562.339,6.42158
562.559,7.01496
562.78,7.55768
563.0,7.97864
563.221,7.84676
563.441,7.64385
563.662,7.64385
563.882,7.82137
564.103,7.85686
564.323,7.98367
564.544,8.10027
564.764,7.78582
564.985,7.88726
565.205,7.56781
565.426,7.64396
565.646,7.47661
565.866,7.52218
566.087,7.37506
566.307,7.2533
566.528,7.10115
566.748,6.72582
566.968,6.60916
567.188,6.05121
567.409,5.55919
567.629,5.52874
567.849,5.31063
568.069,5.37656
568.29,5.81271
568.51,5.86343
568.73,6.1373
568.95,6.20825
569.17,5.99522
569.39,5.73152
569.611,5.76703
569.831,5.91921
570.051,5.55899
570.271,5.39667
570.491,5.21916
570.711,5.4575
570.931,5.41187
571.151,5.10244
571.371,5.30022
571.591,5.27992
571.811,5.26475
572.031,5.56399
572.251,5.80745
572.471,6.32985
572.691,6.26901
572.911,6.45171
573.131,6.54805
573.35,6.13723
573.57,6.10681
573.79,6.16768
574.01,6.5227
574.23,7.02472
574.449,6.79647
574.669,6.67982
574.889,6.68994
575.109,6.62409
575.328,6.91833
575.548,7.09585
575.768,7.59796
575.988,7.44583
576.207,7.62839
576.427,7.669
576.647,7.7654
576.866,7.74506
577.086,7.77039
577.305,7.94282
577.525,7.6486
577.744,7.42546
577.964,7.78554
578.184,7.80085
578.403,7.62334
578.623,7.28861
578.842,7.03005
579.062,7.02497
579.281,7.12643
579.5,7.50169
579.72,7.19228
579.939,6.91841
580.159,7.25318
580.378,7.28866
580.597,7.68429
580.817,7.77559
581.036,7.83642
581.255,8.07472
581.475,7.99366
581.694,7.99371
581.913,7.79082
582.132,8.18651
582.352,8.33865
582.571,7.6033
582.79,6.91348
583.009,7.10621
583.229,7.07577
583.448,7.10619
583.667,7.01998
583.886,6.74608
584.105,6.41652
584.324,6.75128
584.543,6.84252
584.762,6.49253
584.981,6.48749
585.2,5.98029
585.419,5.47312
585.638,5.41734
585.857,4.91526
